10000 15000
1 9079 84
1 3853 59
1 6475 17
2 6538 25
3 8722 3
3 6826 83
3 690 31
3 6996 19
3 9792 27
4 1442 7
5 7684 63
5 8068 73
5 3342 80
5 5519 26
6 6637 15
6 328 42
6 4188 24
6 3684 38
6 8585 52
7 4865 74
7 2695 97
8 5931 86
8 5434 55
9 7413 72
10 1944 53
10 5372 4
10 7758 33
10 9112 17
10 5577 94
11 6557 76
11 7571 7
12 4880 29
12 8828 25
13 7384 6
13 3945 30
13 5229 46
13 8822 60
14 5975 88
14 834 16
15 7863 45
15 9036 71
15 1436 65
16 8849 32
16 1303 97
16 7131 91
16 36 54
17 2609 64
17 2028 69
18 7487 32
18 8774 86
19 8893 11
19 4206 99
20 7385 76
20 3986 70
21 3026 48
22 8216 27
22 6631 44
22 7565 89
22 5470 95
22 1820 99
23 1657 26
24 4200 41
24 8507 28
24 9907 69
24 8494 99
25 6286 35
25 5541 21
26 8344 66
26 3549 63
26 9146 3
26 7088 37
26 7078 78
26 1471 3
27 8487 95
27 1891 64
27 9173 64
28 4690 21
28 9576 70
28 6815 95
29 3262 23
30 6860 57
30 1880 16
30 2657 24
30 3841 100
31 1844 77
31 2950 59
31 6123 44
31 8206 61
31 1511 90
32 7825 89
32 4108 36
33 8249 80
34 9177 26
34 5973 43
34 6981 35
34 742 76
35 1661 71
36 6398 15
37 6718 87
37 7249 95
38 2492 50
38 4097 46
39 1668 29
39 9122 50
39 2760 76
40 2267 66
41 566 31
41 6527 61
42 4182 4
42 5230 21
43 8982 10
43 6534 12
44 5980 75
44 7271 2
44 3005 100
44 4929 73
45 4689 80
45 4421 43
45 4364 53
45 5842 71
45 9904 25
45 1938 25
45 3328 75
46 6823 38
46 473 94
46 3196 20
47 1611 69
47 4629 24
47 9301 55
48 9567 65
48 7868 30
49 9417 29
49 2007 85
49 5601 43
49 8445 19
49 355 74
49 7406 72
49 5123 47
49 721 61
50 8168 50
50 9971 37
50 5933 26
50 8130 32
50 3970 27
51 3784 96
51 3657 19
51 3142 81
52 6154 72
52 5664 34
53 8991 96
53 271 37
53 5949 57
54 9469 74
55 1867 59
55 2653 62
55 1008 81
55 6256 70
55 5710 39
56 7112 56
56 7519 8
56 7492 29
57 2379 34
57 6196 54
57 3308 55
57 8207 87
58 6971 19
58 8605 45
59 9309 8
59 9753 46
60 5065 20
60 3191 39
60 9435 87
61 6595 95
61 5557 35
61 9694 28
61 8951 94
62 2003 20
62 8322 98
62 1800 92
62 4768 49
63 8520 85
64 6961 33
64 3364 52
65 5034 10
65 4971 29
66 3495 23
66 9496 71
67 9487 53
67 3942 83
67 6669 91
67 4951 80
68 9180 61
68 2318 4
68 8954 81
68 6415 28
68 1434 35
69 1395 16
69 9339 27
70 4617 4
70 3047 66
70 5738 87
70 2473 99
70 6209 34
71 2296 14
71 2169 44
71 6334 31
71 6926 52
72 863 76
73 4806 100
73 5392 85
73 7923 80
73 8124 31
73 6390 30
74 8248 38
75 4723 52
75 9746 63
75 321 34
76 137 34
76 3581 17
77 6589 87
77 5461 32
78 3352 46
78 5465 30
78 4583 22
79 5237 33
79 9693 30
80 8430 82
80 1672 72
80 3769 31
80 9642 24
80 8652 66
81 4727 46
81 2727 66
81 8361 79
82 7908 68
82 7447 44
83 7844 19
83 461 4
84 657 23
84 6824 15
84 6400 4
84 9166 61
85 9423 38
85 8376 21
86 4296 89
86 3687 90
86 9792 48
87 8842 69
87 6202 88
87 9620 23
87 2368 75
87 509 61
88 2787 57
88 8580 23
89 5266 35
89 4522 65
89 4262 23
89 2676 72
89 3390 44
90 3774 51
90 5616 86
90 6110 7
90 4699 22
91 2628 76
91 4002 31
91 9070 94
91 9001 53
92 4407 50
92 2468 82
92 5542 11
93 4891 77
93 3157 20
94 5107 49
94 869 48
95 1140 38
95 9879 20
96 4921 41
96 6280 32
96 7120 59
97 3811 44
97 7250 4
97 4211 100
97 1184 11
97 9201 2
98 4567 31
98 1628 33
98 8029 19
98 3314 61
99 2728 51
99 2025 67
100 5146 65
100 2175 22
101 7448 83
101 1843 9
101 4880 83
102 1034 80
102 6169 3
102 4398 40
103 4378 4
103 6285 43
103 6353 53
103 2494 66
104 5491 100
104 1076 59
105 8695 72
105 8184 94
105 4032 31
105 2711 38
105 1053 26
105 6799 84
105 9612 54
105 7949 74
105 8836 77
105 4925 63
106 4162 76
106 6732 51
106 810 91
107 6360 9
107 2452 58
107 1764 91
108 3020 67
108 2901 30
108 8851 93
108 1136 98
109 6510 77
110 8457 77
110 909 72
111 5820 2
111 6640 38
111 1938 62
112 4459 52
112 4391 24
112 9400 92
112 3536 93
113 4478 25
113 8813 30
113 9957 20
113 5347 72
114 8284 90
115 6548 27
115 5129 68
115 3312 62
116 7572 21
117 6877 22
117 5371 42
118 3674 45
118 781 6
118 7131 47
119 1709 69
119 965 86
119 4512 38
119 9261 33
120 671 31
120 6721 73
121 4932 19
121 4302 64
121 9162 39
121 6614 31
121 2363 71
122 4367 61
122 1761 25
122 858 24
123 7738 90
123 5876 61
123 6536 49
124 5665 40
125 5877 5
125 4893 89
126 2372 46
126 6994 35
126 1339 11
127 5106 94
127 2661 46
127 2883 76
128 5377 78
128 2123 45
128 2625 93
128 7613 45
129 9416 79
129 7785 95
130 9443 27
130 4156 99
130 5974 90
131 8779 28
131 7528 12
131 3845 46
131 3436 91
131 6156 15
131 5694 30
131 6769 71
132 3627 79
132 6411 78
132 7037 9
132 5983 37
132 6939 52
132 8271 42
133 6619 82
133 6550 28
133 5519 88
133 6669 31
134 1760 46
134 7754 17
135 751 12
135 7166 71
135 7074 92
136 3244 77
136 6896 67
136 7151 9
136 3387 10
137 7703 24
137 5159 34
137 6749 62
138 8736 24
138 2797 70
139 8200 17
139 1278 79
139 502 80
139 643 61
139 9360 27
139 559 26
140 2289 46
140 9084 9
141 5321 64
141 8306 23
142 9938 28
142 4995 67
142 4243 66
143 6500 11
143 7224 88
143 6697 1
143 1766 39
143 5956 46
144 2668 20
145 3413 61
145 1886 67
145 6799 96
146 7283 23
146 7296 31
146 2805 61
146 5640 64
146 2719 76
147 6166 85
147 2893 22
147 6997 42
147 6318 93
147 8179 75
148 8816 9
149 5842 65
149 2300 49
150 3084 96
151 9944 15
151 3004 31
151 6779 78
151 4354 14
151 214 56
151 4879 47
151 6520 36
151 8965 42
151 854 48
152 7371 27
152 7729 4
152 1679 21
153 7321 26
153 2772 38
153 5961 43
154 5546 90
154 9636 100
154 5767 84
154 6048 3
155 5658 20
155 6915 63
155 9702 7
156 9775 37
156 8503 12
157 4179 10
157 5484 6
157 5589 34
158 1365 92
158 6782 67
159 4156 37
159 5106 25
159 6361 38
159 501 100
160 5954 47
160 3681 95
160 3135 56
160 3712 18
160 1341 57
161 3872 69
161 2763 12
161 8099 23
161 5387 69
161 3267 60
161 1591 14
162 8521 75
162 4860 48
162 5841 4
163 1315 69
163 7323 35
163 4121 23
164 6525 27
164 5279 98
164 6486 99
165 8337 94
165 4213 61
165 4152 50
165 949 60
165 6154 39
165 5219 66
166 765 70
166 554 27
167 8667 66
167 4592 43
167 4813 95
168 9566 3
168 9155 66
168 9274 47
169 8864 84
169 8660 62
169 7625 89
169 9617 97
169 5024 82
169 8459 24
169 3382 66
170 3236 47
170 5194 3
170 2764 20
171 5003 44
171 2305 74
171 9058 70
172 7717 60
172 5243 37
172 9219 53
172 9403 87
172 9150 67
173 9763 48
173 8245 60
173 3620 94
173 7995 86
173 8859 14
173 9991 46
174 6744 92
175 9668 75
175 783 72
176 7606 19
176 3644 76
177 988 39
177 6230 18
178 601 56
178 4013 32
178 7009 55
178 4906 87
178 5249 2
179 8995 68
179 4737 85
179 8889 88
180 9339 41
180 6850 51
180 2380 53
181 4220 4
181 2365 24
182 9701 91
182 6098 25
182 8052 57
182 2639 13
182 5653 53
183 3148 24
183 7036 85
183 5238 62
184 9699 34
184 7179 21
184 4602 47
184 6803 35
185 7278 21
185 7294 5
185 7579 26
185 8783 71
186 6041 88
186 6744 55
186 3454 39
187 2186 11
188 3475 81
188 7716 67
188 2269 92
188 9342 55
189 4878 24
189 3118 3
189 4626 46
190 4283 19
190 5557 61
190 1756 32
190 6483 65
191 450 96
191 3696 4
192 1324 8
192 6602 82
192 8142 20
192 4826 73
192 2529 67
193 4676 65
193 1741 66
193 1740 31
194 8172 5
194 2735 95
195 7379 15
195 422 98
196 3468 19
196 9548 12
196 8227 90
196 5108 94
196 8956 35
197 2586 40
197 5819 14
197 9755 21
197 1030 60
197 9453 4
198 7828 15
198 5518 20
199 7910 22
199 5956 70
199 2642 24
200 330 75
200 6969 62
200 3029 42
200 5664 38
200 3958 39
201 1353 70
201 8126 27
201 7015 84
202 3117 80
202 5503 71
203 8993 14
203 2047 30
203 6304 35
203 5686 85
203 6407 37
203 7913 14
204 8800 99
204 1902 89
205 7858 74
205 3316 94
205 2961 79
205 476 81
205 3185 37
206 3064 27
206 8464 96
206 8825 52
207 7918 55
207 3504 4
207 9805 18
207 862 54
208 9083 33
208 4220 98
208 2690 93
208 4880 93
209 6224 5
210 3822 6
211 3441 23
212 5186 25
212 877 47
212 5243 43
213 8008 88
213 322 78
213 8174 72
214 3346 15
215 1718 96
215 5418 71
216 8646 11
216 8748 87
217 3560 57
218 8672 66
218 1461 27
218 8261 61
219 7091 57
219 6163 20
219 4993 56
220 4050 67
220 6302 20
220 6825 34
221 9444 26
221 2946 66
222 1681 23
222 4606 9
223 542 20
223 7473 98
223 5411 82
223 4181 92
223 2189 98
224 5362 17
224 1690 66
224 7933 19
225 784 82
225 436 71
225 1067 13
226 3758 86
226 8821 38
226 9967 28
226 3931 63
227 7899 99
227 5295 81
228 6238 41
228 3698 94
228 7720 76
228 1509 28
228 8833 34
228 4993 44
229 7747 22
229 6213 48
229 9780 94
230 9204 20
230 3096 83
231 8999 80
231 9426 75
232 245 84
232 556 34
232 3293 69
233 7059 84
233 6335 31
233 818 72
233 9131 52
233 5687 81
233 660 7
234 3440 77
234 2688 48
235 1259 99
235 5135 62
236 1175 70
236 4407 97
236 7678 41
236 9994 53
237 440 78
237 7556 15
237 3097 29
238 366 76
238 3323 60
238 2904 25
239 8356 99
239 351 41
239 7618 82
239 3478 4
240 882 1
240 1739 67
241 5477 83
241 9575 82
242 4399 23
242 7280 71
243 6470 90
243 5427 56
244 3058 15
244 320 88
244 9284 10
246 4545 88
246 562 42
246 4065 81
246 4231 41
246 5713 50
247 5026 14
247 6684 82
248 5042 73
248 1546 95
249 4626 75
249 3444 74
250 7934 68
251 9349 15
251 9705 13
251 5296 21
251 5481 90
252 9456 84
252 8497 41
252 6811 39
253 7692 76
253 9237 57
253 8053 45
253 6824 56
253 6480 76
254 4138 95
254 757 46
254 4797 78
255 5074 90
255 6471 71
255 9140 52
255 2101 11
256 4699 87
256 1456 84
257 4143 67
257 3704 73
257 3025 87
258 4795 3
258 592 65
258 3932 19
258 4208 56
259 3510 68
259 2752 81
260 1521 80
260 4510 82
261 4773 86
261 7316 35
261 3363 29
262 5655 6
262 2849 5
262 1447 41
262 694 80
262 6274 30
262 1832 58
263 515 56
263 6981 38
264 8998 11
264 2619 44
264 2389 59
264 948 54
265 4792 21
265 8567 32
265 7872 97
266 2819 11
266 1410 16
266 2951 32
267 4419 92
267 8800 41
267 5599 37
268 6376 12
268 5470 69
268 2649 76
268 6518 2
268 4816 99
268 6325 91
268 2008 39
269 9312 94
269 5689 82
269 7948 10
270 7198 32
272 9613 64
272 5613 45
272 5067 22
272 7670 99
273 8400 30
273 1313 44
274 1429 4
274 6895 38
274 5846 100
274 728 11
275 3365 60
275 7710 65
275 1649 6
275 8966 6
275 4322 56
276 1940 73
276 8890 38
276 5575 28
277 6256 96
277 1418 27
277 5643 83
278 1596 18
278 8301 13
278 814 44
278 6455 5
278 2158 5
279 8278 7
279 1038 96
279 322 92
280 8131 44
280 5274 34
280 9465 63
281 2590 49
281 824 81
281 9250 3
282 8023 76
282 2193 6
282 6807 56
282 2413 90
283 2393 5
283 6247 53
283 2444 93
283 2531 7
283 5699 22
284 319 71
284 5181 76
284 7298 44
284 5150 14
285 469 89
286 6520 100
286 1763 69
287 3664 56
287 2726 69
288 6965 46
288 1643 84
288 2136 7
288 2848 69
288 5459 24
288 8455 15
289 5435 65
289 432 9
289 3458 55
289 3638 23
289 9545 18
290 7450 94
290 6402 1
290 7709 22
291 9568 37
291 6250 38
292 2441 69
292 5897 41
293 4892 51
293 7458 17
294 9437 20
295 7558 46
295 1263 84
295 6894 43
295 5803 32
296 2966 11
296 455 20
296 5890 38
297 4334 16
297 4875 27
297 9871 8
298 3550 100
298 995 7
298 5527 14
298 9278 88
298 3191 94
299 4390 16
299 9418 50
300 9300 52
300 3053 84
301 4248 74
301 7439 51
302 6188 98
302 8860 66
303 6383 72
303 3945 1
303 4523 96
304 8448 4
304 3857 14
304 4574 86
304 4256 34
304 5717 55
304 6689 77
305 906 77
305 1466 79
305 9800 93
305 8942 71
306 3787 34
306 462 8
307 1837 97
307 9576 6
307 3292 63
308 1708 23
309 3921 99
309 8490 66
309 6363 53
309 4142 96
309 4108 24
310 646 88
310 5444 37
311 1559 4
312 1990 9
312 778 10
312 8110 22
313 975 83
313 902 78
313 4329 54
313 7285 65
314 7800 83
314 3356 80
314 8529 72
314 3888 65
315 2289 38
315 5116 93
316 3417 62
316 4398 9
316 3689 79
317 9788 30
317 6929 62
317 4452 18
318 2834 77
318 7930 6
319 1646 11
321 7176 14
322 8416 70
322 6091 18
322 9272 78
322 9787 28
322 3023 39
322 2129 16
323 3459 56
323 2961 24
323 8520 88
323 3641 92
324 375 23
325 8602 64
325 8585 29
326 4316 61
327 2785 36
327 6056 92
327 707 28
327 957 67
329 6845 75
329 7750 3
330 2298 63
331 2052 20
331 2865 10
332 3266 39
332 971 38
333 4988 3
334 5957 53
334 7467 26
334 7507 57
335 6592 53
335 5615 16
335 4525 37
336 8382 60
336 2385 23
336 9523 54
337 2202 14
337 7424 26
337 1730 57
337 2926 37
337 1223 17
338 2167 27
338 7197 95
338 7720 49
339 3956 86
339 346 62
340 5451 21
340 7571 14
340 2675 70
341 9810 37
341 2830 75
341 6768 19
342 7866 44
342 1545 55
342 1970 24
343 5440 23
343 2359 20
343 2527 21
344 1103 42
344 6021 84
345 7210 39
345 8718 46
345 9665 51
345 6774 52
346 2595 1
346 6555 5
346 7747 55
347 7246 74
348 399 84
348 9522 54
349 9386 16
350 9708 75
350 4583 5
350 9777 76
350 9227 8
351 1024 6
352 1043 93
353 9980 69
353 961 9
353 1253 51
353 2128 39
353 5222 42
354 1165 17
355 6171 7
355 4640 20
356 2570 30
356 7049 16
357 1133 92
357 525 58
357 6199 79
357 5886 39
358 1382 83
358 4043 42
359 2670 55
360 9476 95
360 2405 91
360 7743 89
360 3383 17
360 6437 7
361 4064 75
361 2543 81
361 7145 36
361 4956 16
362 1474 30
362 3785 32
362 3904 35
362 8976 85
362 6546 69
363 5181 67
363 1412 51
364 1268 3
364 1547 54
364 1993 73
364 7381 28
365 2634 57
365 4740 70
366 8289 77
366 834 42
367 6583 11
367 1359 46
367 6123 49
368 6911 98
368 7826 71
368 9020 25
369 8825 100
370 5637 71
370 9183 81
370 1701 86
371 7427 56
371 392 79
372 8012 45
372 4443 73
373 6106 57
373 6190 37
373 8712 70
373 1160 96
374 7732 42
374 6727 47
374 9673 99
374 7423 25
375 9946 84
376 7094 19
376 1379 86
376 7691 68
376 8284 73
377 7401 19
377 7416 48
377 6153 27
378 5265 35
378 3381 43
378 9830 32
378 2163 39
379 3147 11
379 4459 83
379 7470 34
380 4876 62
380 7560 6
380 9272 58
380 2678 37
381 6257 97
381 9961 35
381 8342 90
382 6346 68
382 5562 28
383 6276 78
383 8843 46
383 4554 75
384 7850 4
384 3687 29
385 8353 29
385 837 13
385 3101 96
385 8907 48
385 2840 65
386 8934 58
387 8583 84
387 3622 58
387 2988 36
388 9008 61
388 6560 34
388 3799 13
388 5358 21
389 9469 55
389 5910 68
390 2317 6
390 5699 53
390 9428 90
391 3717 37
392 3388 21
392 547 7
392 7975 67
393 2941 2
393 6699 55
393 6934 24
393 4437 72
394 8624 70
394 2380 79
394 5888 67
395 3137 67
395 1802 68
395 7468 9
395 3320 72
396 1799 26
397 7575 33
397 4502 80
397 7595 3
397 8974 61
398 3885 53
398 8162 77
398 5077 51
399 4212 93
399 5465 10
400 2973 72
400 1736 59
400 6602 88
400 8861 28
401 1610 15
401 5372 21
401 9862 22
401 9778 34
401 3258 13
402 8555 72
402 8695 92
403 3449 35
403 1890 18
403 9419 36
403 2481 98
403 4563 31
403 9211 92
404 4652 41
404 2702 51
404 3023 30
404 2591 12
404 2202 39
404 4997 16
404 6133 40
405 5053 72
405 6230 45
405 2746 60
405 9935 80
406 9641 94
406 1761 62
407 7392 51
407 8668 19
407 7943 73
407 3086 49
408 3412 74
408 9933 17
409 8436 18
409 6522 3
410 4723 59
410 6495 70
410 2464 60
410 7890 47
411 2824 99
411 9098 87
412 448 38
412 7405 16
413 5019 87
414 9606 63
414 1471 18
414 6802 16
415 6023 26
415 2844 52
415 5835 46
415 5541 54
415 6755 64
416 3691 62
416 7119 79
417 6983 8
417 8353 41
417 9910 97
