100 300
1 10 18
1 29 63
1 72 60
1 50 71
2 17 54
2 51 68
2 84 9
2 21 6
2 73 44
2 49 58
2 33 52
3 42 23
3 41 80
3 6 75
3 9 25
3 74 7
4 32 14
4 36 75
4 17 8
4 20 91
4 43 94
4 26 93
4 59 69
4 95 1
5 33 64
5 69 13
5 64 10
5 29 88
5 71 54
5 25 88
5 20 85
5 68 68
5 28 18
5 70 99
5 16 58
6 16 86
6 41 12
6 46 71
6 48 63
6 94 40
7 54 77
7 29 51
7 55 80
7 16 54
7 23 62
8 77 62
8 99 37
8 26 28
8 74 19
8 57 6
8 35 44
9 95 86
9 22 16
9 87 77
10 75 54
10 15 41
10 62 47
10 57 38
10 84 1
11 55 26
11 93 82
11 50 82
11 26 36
12 96 30
12 14 28
12 71 57
12 65 52
13 39 33
13 49 84
13 19 35
13 21 8
13 75 60
13 72 75
13 38 97
14 27 7
14 89 99
14 18 82
14 34 33
14 49 81
15 57 99
15 64 20
15 79 44
15 96 43
15 19 18
15 18 65
15 49 67
16 31 17
16 68 77
16 61 95
16 88 73
17 88 15
17 65 3
17 73 80
17 67 31
18 86 17
18 57 27
18 90 32
18 56 69
19 93 99
19 20 76
19 42 5
19 95 4
19 38 16
19 78 87
20 33 42
20 66 14
21 90 47
21 51 83
21 43 8
21 54 19
21 77 1
21 69 42
22 82 34
22 34 64
22 78 30
22 44 17
23 67 51
23 65 1
23 82 77
23 72 99
23 94 48
23 42 29
23 98 33
24 31 37
24 44 89
24 54 100
24 38 67
24 63 98
25 35 6
25 48 7
26 74 8
26 61 2
26 85 80
26 77 17
26 36 91
26 67 76
26 46 17
27 92 58
27 33 57
27 31 16
28 40 47
28 87 72
28 50 4
28 81 90
28 78 49
28 94 97
29 90 34
29 67 83
29 41 38
29 59 93
30 57 36
30 69 46
31 100 36
31 51 89
31 48 44
31 47 42
31 85 94
31 91 37
32 89 46
32 50 69
32 92 9
32 75 29
32 95 87
32 51 46
32 94 29
32 64 57
33 79 57
33 37 47
33 51 35
33 46 42
33 72 98
33 65 12
34 59 60
34 67 81
35 70 62
35 52 87
35 73 11
35 97 91
35 74 18
36 84 89
36 78 85
36 71 58
36 53 56
37 99 45
37 95 97
37 75 57
37 41 80
37 70 31
37 84 90
38 86 34
38 67 51
39 55 58
39 72 50
39 57 100
39 86 9
39 100 60
39 73 75
40 63 84
40 84 57
40 45 31
41 88 11
42 50 53
42 46 85
43 71 3
43 62 20
43 87 89
44 47 41
44 78 3
44 63 55
44 86 95
44 93 93
45 68 95
45 93 22
45 57 1
46 62 68
46 54 30
47 97 71
48 83 52
48 89 11
48 100 72
48 52 9
48 82 53
49 77 46
49 89 88
50 66 69
50 52 84
50 96 26
50 67 78
50 74 4
50 90 7
52 73 8
52 71 54
52 96 73
53 94 73
53 76 86
53 62 5
53 73 42
54 94 77
55 99 67
55 68 10
55 61 86
56 72 53
56 95 73
56 92 44
57 77 42
57 58 37
57 80 10
58 70 36
58 99 17
59 61 41
60 100 4
60 82 85
60 92 69
60 97 38
62 89 65
62 95 13
63 82 20
64 93 86
64 91 56
65 94 8
65 86 97
65 69 33
65 81 12
66 87 36
66 72 14
66 71 100
67 95 50
68 85 17
68 90 42
68 93 48
68 79 79
69 94 47
69 81 38
69 90 61
69 96 61
70 78 15
71 79 30
71 86 91
73 86 61
73 90 37
76 93 31
76 81 82
76 92 81
78 98 72
78 92 36
80 90 56
80 81 17
81 97 46
82 100 75
82 99 37
83 99 59
84 92 27
87 97 21
89 91 77
89 90 9
90 97 1
91 93 4
93 95 63
97 99 15
99 100 91
