1000 2000
1 424 63
1 80 12
1 124 61
2 920 32
2 769 38
3 793 82
3 469 87
3 193 63
4 906 9
4 865 86
4 388 29
4 322 10
4 224 88
5 963 31
5 779 82
5 301 8
5 366 62
6 82 94
6 127 87
6 846 11
6 151 79
7 377 22
7 12 9
7 307 2
8 637 81
8 761 19
8 601 46
8 844 18
9 237 52
9 646 47
9 64 27
9 743 41
9 793 91
9 607 34
10 948 100
10 888 71
10 593 62
11 155 62
12 491 58
12 109 42
13 674 59
13 371 38
13 112 89
13 830 59
13 624 34
14 674 98
14 662 63
15 428 88
15 570 20
15 951 93
16 590 62
16 529 16
16 479 66
16 651 59
16 624 21
16 225 39
17 749 11
17 708 100
17 95 4
17 949 64
18 43 12
18 776 46
19 479 6
19 531 36
19 645 34
19 564 45
20 892 96
20 138 53
20 853 38
21 309 92
21 835 16
21 613 11
21 913 83
22 390 79
22 757 74
22 298 42
22 828 87
23 958 31
24 351 27
24 531 33
24 769 74
24 830 48
25 569 21
25 194 7
25 29 60
26 620 90
26 220 93
26 937 93
26 840 100
26 570 98
27 266 15
27 29 78
27 581 18
27 199 2
28 85 42
28 587 14
28 104 97
28 590 88
29 540 25
29 943 55
29 634 65
29 201 6
30 246 54
30 236 42
30 187 20
30 616 19
30 39 1
31 529 43
31 833 28
31 466 1
31 484 89
31 568 67
31 674 78
32 987 56
32 641 46
32 50 26
32 684 19
32 238 13
32 947 46
33 366 30
33 327 23
33 993 36
34 218 93
35 343 78
35 539 7
35 504 32
35 941 96
35 888 38
35 958 57
35 327 71
35 889 81
36 541 3
36 794 53
36 721 41
36 335 93
36 819 19
37 542 48
37 964 25
37 201 38
37 905 18
37 148 99
37 764 89
37 693 72
38 334 46
38 348 60
39 507 41
39 913 80
39 351 13
39 318 5
40 698 47
40 110 8
40 704 89
40 896 97
40 907 6
40 330 56
40 668 26
40 699 62
40 766 97
41 945 24
41 441 19
41 903 35
41 846 92
41 702 41
42 275 60
42 692 32
42 485 22
42 913 26
42 875 84
42 999 81
42 384 7
42 498 10
44 172 33
44 716 7
44 243 95
44 791 7
45 550 56
45 401 84
45 745 25
45 939 76
45 724 39
45 899 100
46 891 100
46 71 74
46 619 21
46 734 60
47 144 89
47 356 99
47 424 78
47 583 85
47 61 73
47 617 48
48 922 40
48 521 4
48 111 73
48 386 30
48 406 57
48 450 91
49 812 23
49 959 42
49 534 35
50 502 48
50 695 28
51 630 58
51 461 78
51 688 16
51 404 71
51 363 1
52 517 3
52 293 18
52 604 72
52 826 88
52 983 29
52 746 83
53 230 30
54 543 21
54 783 37
54 758 15
54 962 89
54 118 25
55 124 81
55 504 52
56 882 9
56 939 84
56 592 9
56 180 80
56 806 5
56 97 73
57 70 69
57 425 2
58 807 9
58 296 32
59 842 8
59 330 22
59 122 25
59 156 74
59 931 98
60 700 87
60 67 28
60 421 64
60 987 61
61 79 87
61 921 80
61 767 91
61 132 48
62 95 53
62 603 83
63 664 51
63 774 88
63 901 41
63 917 78
64 477 85
64 992 47
65 131 97
65 424 33
65 616 23
65 364 45
66 116 10
66 89 39
66 996 79
66 565 93
66 490 93
66 540 68
67 940 57
67 471 89
67 153 97
67 552 97
68 645 33
