10000 30000
1 3855 51
1 116 89
1 9939 90
1 9969 21
1 362 76
2 289 29
2 6433 35
2 5515 59
2 3429 93
2 3506 9
2 5224 23
3 7611 99
3 1395 48
3 7212 15
3 4011 100
3 73 83
3 874 18
4 2803 3
4 1994 75
4 382 80
5 3110 33
5 5711 29
5 5485 95
5 7625 96
5 31 25
5 8947 54
6 4231 75
6 2631 86
6 4210 39
6 8090 37
6 19 23
6 475 66
6 7748 58
6 553 10
6 2261 50
6 3055 7
6 2090 65
7 6027 5
7 7131 98
7 8524 63
7 6386 56
7 9243 55
7 738 87
7 2802 65
7 4128 45
8 6713 17
8 1488 64
8 8265 35
8 1280 92
8 5289 63
8 3087 43
8 403 94
9 6645 37
9 6654 3
9 740 59
9 5477 47
10 8860 50
10 5655 86
10 1688 12
10 1997 20
10 3403 25
10 8406 95
10 5782 97
10 4997 7
11 5629 70
11 3054 68
11 1224 57
11 2095 10
11 9616 13
11 8189 67
12 7088 8
12 7953 10
12 4484 25
12 1182 69
12 3955 71
12 1344 45
13 8069 25
13 448 16
13 5583 92
13 4458 41
13 6495 50
13 5841 13
13 2678 67
13 8479 2
13 5672 46
13 6121 52
14 4398 79
14 4638 77
14 711 76
14 3598 66
15 7015 24
15 7148 15
15 2963 63
16 4325 51
16 4148 15
16 1494 37
16 5412 13
16 4920 68
17 9920 63
17 7866 51
17 602 47
17 3880 26
17 4373 34
18 3562 12
18 5460 11
18 6446 25
18 6160 56
18 7968 69
18 3971 28
18 9618 12
18 2131 12
19 7207 64
19 4982 92
19 6647 83
19 4633 76
19 2675 27
19 5432 23
20 213 89
20 751 87
20 995 84
20 6137 51
20 7897 89
20 8787 32
20 4916 37
21 5866 14
21 4070 83
21 9798 38
21 253 1
21 2046 63
22 4133 78
22 5831 11
22 5925 73
22 70 56
22 1001 72
22 3392 27
22 7166 33
23 7513 50
24 8264 30
24 1775 57
24 1692 70
24 3620 62
24 4155 25
24 4908 99
25 3600 89
25 4628 54
25 1075 29
25 6900 56
25 708 17
25 2968 77
25 604 44
25 9602 61
26 6556 70
26 2080 46
26 5850 71
26 1103 33
27 1750 47
27 7956 14
27 5230 78
27 1448 49
27 9791 28
28 6192 87
28 9757 7
28 2421 87
28 1238 10
28 3679 9
28 902 29
29 819 46
29 3399 30
29 9645 54
29 6196 49
29 3686 96
29 4640 30
30 4264 89
30 6412 84
30 5628 60
30 1880 9
30 8859 3
31 8978 31
31 9835 88
31 3924 90
31 6772 57
31 3257 3
31 2742 76
31 3654 3
32 3936 78
32 3797 47
32 2086 63
32 3073 34
33 1273 47
33 3265 72
33 9875 13
33 1524 49
34 1847 67
34 616 45
34 527 69
34 9720 15
34 6260 63
34 4887 88
34 9419 50
35 7328 61
35 4595 5
35 7142 30
36 8035 64
36 7700 13
36 5241 65
36 9043 56
37 9638 56
37 4129 25
37 2048 93
37 8647 21
37 2289 69
37 5180 39
37 3572 73
37 5516 74
37 1218 77
37 6413 21
38 9087 71
38 2031 94
38 8529 19
39 8729 47
39 2220 13
40 5007 22
40 3356 49
40 5944 75
40 6546 74
40 2918 43
40 3076 1
41 4899 64
41 9584 29
41 1102 59
41 8286 81
41 6434 81
41 8601 51
42 2055 35
42 5564 44
42 9678 27
42 7418 40
42 70 58
42 4606 14
42 4102 26
43 4707 22
43 6825 67
43 9825 51
43 240 67
44 5457 47
44 4741 36
44 4063 36
44 5967 35
44 8706 49
44 4567 74
44 8879 27
45 5125 1
45 7461 1
45 9619 39
45 3371 3
45 4462 77
45 7158 6
46 7121 95
46 7779 11
46 7386 53
46 7246 68
46 3714 70
46 6519 96
47 8711 49
47 5571 4
47 9819 22
47 6582 74
47 7638 34
47 7919 70
47 438 96
48 6167 8
48 5195 97
48 869 72
48 9002 9
48 4296 75
49 3822 50
49 3268 55
49 9323 12
49 1935 4
50 4121 1
50 7474 8
50 6995 83
50 8457 74
50 4793 59
50 8891 16
50 4791 55
51 2755 98
51 7112 48
52 61 36
52 6202 34
52 1270 11
52 9108 85
52 9231 96
52 2927 57
53 4914 19
53 1261 47
53 973 1
53 9788 83
53 3560 51
53 2727 3
53 1560 75
54 7380 79
54 4337 29
54 4398 71
54 4940 86
54 7169 81
55 9934 84
55 4539 31
55 5707 56
55 2877 9
55 9803 70
55 7738 84
55 3033 78
56 8332 7
56 1764 17
56 5842 84
56 4199 11
56 5321 55
56 8651 93
56 4874 72
57 8855 42
57 987 50
57 283 16
57 5586 23
57 8785 86
57 3724 39
57 9989 19
57 8135 43
57 4295 66
58 6471 86
58 9928 69
58 142 35
58 3177 23
58 3087 45
59 5884 80
59 8521 15
59 389 71
59 3796 58
59 5403 18
59 5081 12
60 5695 65
60 980 80
60 2170 26
60 472 94
60 5251 1
60 2331 49
60 4591 1
61 4549 53
61 8282 76
61 1693 16
61 8732 97
61 3817 24
61 8914 36
61 4124 14
61 9301 29
61 2025 33
62 5459 100
62 5560 73
62 5076 68
62 7510 58
63 7752 15
63 8526 61
63 1647 91
63 1072 84
63 1048 39
63 9895 46
63 4427 71
63 8373 40
63 1901 72
64 9447 26
64 4025 55
64 8268 87
64 7742 25
64 9078 84
64 4865 21
64 352 83
65 4708 39
65 1169 92
65 9812 82
65 5788 51
65 6273 53
65 9277 98
65 9233 62
65 1390 36
65 5700 56
66 3587 63
66 5640 4
66 362 24
67 2024 42
67 230 66
67 6183 38
67 6008 16
68 2836 25
68 7054 85
68 3249 7
68 5404 85
68 8128 5
68 4275 96
68 8589 57
69 5480 71
69 5083 82
69 923 10
69 8094 89
69 8466 51
69 5329 31
69 6602 8
70 5059 48
70 2602 100
70 1580 62
70 6905 85
70 358 68
70 6846 30
70 9202 100
71 9865 84
71 2544 99
71 6057 50
71 1772 8
71 2268 43
72 9095 34
72 3779 27
72 1318 11
72 1993 84
72 8155 94
72 9454 21
72 1464 1
72 1273 14
73 5344 19
73 6738 83
73 2374 91
73 9139 60
73 7722 42
73 4935 60
74 7334 35
74 6851 14
74 8892 36
74 3668 28
74 5207 81
75 2447 58
75 5568 10
75 9753 84
75 5644 51
75 2545 17
75 2700 41
75 6134 85
76 5662 36
76 3887 16
76 2261 90
77 6682 59
77 6873 61
77 4049 73
77 5508 33
77 6791 90
77 5461 36
77 3345 45
78 4442 5
78 2737 8
78 1409 51
78 5659 92
78 8352 38
79 2081 21
79 94 46
79 5404 8
79 514 39
79 4384 82
80 7550 20
80 3663 38
80 1999 61
80 2321 91
80 3773 54
80 2733 45
81 7793 65
81 188 61
81 1659 15
81 8780 57
82 3877 80
82 9416 65
82 1735 23
82 5215 8
82 5567 98
82 873 45
82 1966 99
82 3215 32
83 5682 94
83 9565 71
83 5608 56
83 4029 10
83 9367 30
83 4640 88
84 9074 100
84 4473 90
84 9100 71
84 767 99
84 2326 95
84 6869 15
85 4442 52
85 8345 81
85 4125 82
85 2567 91
85 5189 19
86 1011 74
86 5261 88
86 8284 94
86 4347 67
86 493 10
86 4946 62
86 4984 59
87 8435 96
87 2046 31
87 3704 70
87 1265 12
87 2556 19
87 9775 24
87 644 21
87 8312 32
88 9672 99
88 3896 37
88 772 75
88 9145 55
88 3038 86
88 6554 86
88 5361 52
89 7788 63
89 8646 2
89 6116 39
89 4462 18
89 6186 40
89 2840 20
89 3084 21
89 259 3
90 467 76
90 4294 40
90 3995 33
90 8842 4
90 4541 10
91 3195 94
91 7569 72
91 3424 37
91 3951 1
91 9459 70
92 5502 35
92 2088 78
93 8233 93
93 8505 2
93 1663 77
93 4977 21
93 4766 32
93 1188 80
93 3081 30
93 8243 50
93 1225 100
93 4590 27
94 4942 92
94 1523 12
94 996 13
94 7483 30
94 9757 29
95 9835 16
95 3578 44
95 590 29
95 6088 74
95 4802 3
96 4539 45
96 3832 21
96 1730 49
96 7826 82
96 726 31
96 5542 21
96 7875 93
97 3271 79
97 7059 68
97 1342 23
97 1995 74
97 4208 6
98 9994 97
98 8451 86
98 6386 65
98 5300 8
98 4170 82
99 4991 85
99 2266 58
99 8863 93
99 8847 95
99 2207 90
99 4225 40
100 7423 16
100 3858 16
101 106 78
101 5075 33
101 2444 99
101 6653 95
101 2383 7
101 5778 38
102 576 95
102 2239 74
102 7287 17
102 5572 22
102 9350 97
102 618 10
102 6694 69
102 4657 56
103 2551 56
103 893 16
103 7180 91
103 7573 70
103 5357 73
103 4751 45
104 5961 81
104 8899 45
105 2333 31
105 5235 21
105 807 67
105 1860 84
105 8157 50
105 4496 49
106 2656 5
106 6860 42
106 1798 52
106 8863 41
106 4702 88
106 3373 62
106 4392 96
107 4856 26
107 6022 98
107 7201 26
107 7533 65
107 5645 55
107 4496 74
107 2083 78
108 143 31
108 5174 77
108 7306 71
108 6217 45
108 9935 2
108 646 39
109 9598 43
109 2456 9
109 1197 73
109 5556 55
109 5180 15
109 710 66
109 4050 19
110 7272 58
110 2159 37
110 7252 54
110 4204 21
111 7545 62
111 7695 71
111 539 35
111 4619 56
111 1402 7
111 4903 45
112 8226 60
112 1950 81
112 7863 15
112 7257 19
112 4212 57
112 1246 71
112 6021 53
113 9572 36
113 986 85
114 7287 55
114 6458 2
114 546 92
114 7074 42
114 657 97
115 270 18
115 4565 16
115 2177 68
115 5347 75
115 8980 53
115 1852 42
115 8448 77
115 9005 31
115 5770 31
116 3143 11
116 8259 36
116 5814 24
116 6293 26
116 2046 69
116 7776 19
116 1525 35
116 1987 93
117 6081 19
117 9629 88
117 7288 15
117 7720 52
117 6737 47
118 1220 30
119 4747 47
119 5473 70
119 5876 6
119 9683 28
119 3506 15
120 9263 44
120 8178 9
120 793 8
120 887 87
120 5741 50
120 8458 33
121 8575 16
121 7173 50
121 8242 63
121 4913 29
121 551 18
122 8311 100
122 9406 22
122 9024 87
122 6492 97
122 7747 60
122 2369 44
123 876 96
123 9414 2
123 5559 11
124 3469 80
124 1373 80
124 5877 30
125 6596 50
125 798 57
125 9418 92
125 2531 7
125 8688 6
126 7231 61
127 3380 65
127 454 65
127 9968 22
127 8032 11
127 9360 44
127 7391 39
128 5187 98
128 6002 35
128 2870 32
128 7101 8
128 6321 43
128 4062 97
129 2439 5
129 8915 66
129 6940 88
129 4915 68
129 5621 22
130 9044 55
130 5352 13
130 3876 35
131 9413 52
131 8198 64
131 9792 32
131 5013 22
132 9557 35
132 7955 83
132 1082 64
132 7875 4
132 1894 80
132 1331 34
132 2678 92
132 8939 65
133 9720 20
133 3808 59
133 3408 80
133 5053 99
134 7302 40
134 5104 77
134 4532 59
134 3721 14
134 8447 66
134 5621 99
134 2744 75
135 3804 37
135 6318 60
135 2708 1
135 412 47
135 7489 3
135 8522 17
135 9398 24
136 2833 78
136 6875 41
136 7042 89
136 2223 26
137 4708 54
137 3653 46
137 7526 71
138 6102 27
138 8011 13
138 609 51
138 7195 100
138 4676 35
138 7029 59
139 994 62
139 733 82
139 8883 72
139 4221 7
140 3770 29
140 2413 96
140 9597 58
140 1871 55
140 2589 48
140 6454 84
140 4760 73
140 8195 88
140 6316 70
140 4125 48
141 6743 32
141 3136 43
141 1762 14
142 8549 87
142 8916 74
142 1125 33
143 5772 46
143 244 48
144 9231 49
144 5501 61
144 8320 58
145 1862 64
145 4941 30
145 1059 13
145 3308 99
145 9772 72
146 7381 98
146 4339 45
146 1672 61
146 2803 50
146 1272 51
147 2331 78
147 7191 65
147 8990 16
147 7994 79
147 8497 88
147 4551 61
147 4345 68
147 562 86
148 8313 66
148 2075 47
148 7022 81
148 3506 69
148 5499 70
148 8456 26
148 8528 88
149 7866 97
149 3214 100
149 4774 72
149 5854 66
149 643 97
149 8346 86
150 5714 3
150 6726 94
150 7590 9
150 5489 67
150 9667 90
150 2292 38
150 6168 37
151 6784 56
151 8133 100
151 4946 52
151 8554 71
152 8391 56
152 1152 59
152 7318 61
152 6915 51
153 3050 83
153 4689 59
153 5588 44
153 2734 26
154 1500 94
154 7618 8
154 7198 96
154 7065 49
154 6931 36
154 4580 12
154 3358 90
154 5054 44
155 763 35
155 636 79
155 5666 71
156 3042 17
156 3802 12
156 4916 33
156 233 92
156 7866 64
157 4911 49
157 8268 42
