1000 1100
1 777 35
1 712 18
1 981 5
1 70 39
2 742 3
2 782 24
2 640 88
3 942 76
3 966 8
3 227 35
4 736 34
4 877 54
4 757 38
5 928 43
5 914 62
5 381 2
5 545 75
5 894 70
5 122 92
6 525 47
6 640 45
6 828 26
7 130 94
7 641 78
8 36 24
8 862 27
9 836 92
9 393 63
9 507 97
10 86 40
10 139 81
11 355 45
11 932 15
11 795 21
12 752 57
12 82 32
12 473 51
13 319 40
14 97 29
15 875 60
15 915 93
16 310 48
16 118 11
17 957 80
17 588 61
17 641 69
17 65 85
17 403 75
18 689 79
19 147 11
19 566 40
19 309 70
20 292 45
21 749 90
22 714 55
22 512 49
23 57 18
23 40 88
23 224 68
24 232 56
25 739 21
26 315 61
26 110 97
26 575 45
26 793 45
27 335 25
27 100 17
27 864 18
27 305 91
28 442 22
28 517 22
28 939 77
28 847 24
28 168 71
29 713 5
29 138 24
29 175 21
29 43 8
29 736 71
30 502 73
31 703 24
32 114 74
32 527 27
32 70 74
33 131 26
33 186 20
34 660 64
34 613 15
34 981 99
35 273 52
35 410 27
35 497 42
36 97 76
37 426 51
37 299 1
38 52 91
38 201 23
39 334 71
40 767 23
40 119 29
41 458 83
41 751 13
42 63 45
42 968 16
42 535 14
43 828 54
44 175 2
45 472 72
45 148 45
45 676 58
46 817 8
46 236 11
47 520 56
47 85 70
48 223 38
49 448 97
49 308 12
50 223 84
50 299 85
51 608 25
51 389 99
52 189 6
53 510 21
53 793 90
54 319 78
54 703 29
55 861 48
55 763 33
55 162 68
55 245 100
55 81 92
56 617 24
56 745 79
56 783 67
58 441 39
58 267 21
58 699 44
58 134 62
59 294 15
59 887 46
60 360 7
60 227 16
60 939 72
61 640 88
62 743 19
64 933 71
64 428 80
64 79 52
64 481 36
65 902 51
65 703 72
65 363 71
66 258 44
66 774 22
67 693 68
67 942 83
68 433 93
69 694 13
69 730 49
70 313 87
70 689 91
71 79 88
72 658 2
73 395 42
73 712 7
74 98 86
75 182 20
76 398 15
76 440 16
77 772 70
77 558 25
78 687 46
78 103 52
80 966 73
81 805 64
82 653 5
83 569 67
83 974 80
83 939 83
84 187 24
84 169 57
85 912 17
86 994 3
87 925 45
88 513 69
88 698 89
89 787 61
89 737 64
90 598 21
90 92 48
91 352 52
91 757 68
92 880 23
92 748 77
93 551 12
93 710 23
94 453 25
95 766 37
96 646 30
96 184 10
96 241 34
98 251 61
99 170 40
99 546 48
101 961 62
101 872 67
101 570 42
101 199 73
102 938 52
102 918 82
102 164 62
103 781 75
103 968 44
104 973 12
104 695 18
105 602 60
106 706 28
106 970 74
107 423 83
107 203 38
107 869 46
108 780 53
108 411 96
109 967 50
110 768 15
110 651 17
110 141 100
110 233 17
111 923 35
111 527 56
111 469 25
112 425 69
113 486 38
113 949 89
113 269 41
114 580 48
114 334 81
114 453 32
115 672 54
115 993 6
116 898 9
117 996 47
117 207 2
118 820 24
118 972 67
118 886 9
118 150 23
119 676 76
120 831 49
120 145 99
120 376 39
121 483 87
121 959 83
121 197 28
122 412 3
123 652 2
124 761 83
124 492 41
125 960 3
125 522 68
126 532 53
126 418 81
126 408 48
127 379 73
127 894 88
128 977 25
128 233 97
128 178 50
129 685 86
130 857 5
131 664 17
132 910 91
132 952 69
133 786 25
134 705 96
134 471 61
134 469 38
135 505 13
135 295 80
135 397 2
136 812 92
136 980 50
137 271 98
137 155 17
137 564 87
139 378 47
140 454 69
140 262 2
140 444 98
140 328 61
141 909 98
142 901 41
142 284 3
142 661 63
142 407 56
143 181 48
144 845 57
144 775 11
144 388 28
144 385 5
144 577 58
145 791 12
145 414 72
145 323 85
146 979 72
146 239 65
146 642 92
147 497 97
149 560 82
150 337 20
150 851 1
151 230 17
151 366 79
151 661 45
152 619 18
152 317 5
152 681 72
153 536 5
154 806 69
154 634 96
155 631 93
156 330 39
156 531 67
156 915 22
156 573 86
157 970 30
158 440 56
158 515 18
159 690 55
159 970 3
159 546 44
160 704 50
160 308 83
160 789 19
161 278 14
161 211 32
162 562 47
163 400 13
164 455 56
165 797 9
165 533 69
166 635 93
167 538 27
167 477 49
167 318 69
167 308 36
168 422 89
169 805 61
169 989 20
169 808 40
170 241 28
171 563 96
171 785 22
171 278 49
172 424 88
173 475 93
173 688 72
174 669 63
176 620 31
176 750 76
177 251 21
178 748 58
179 283 39
179 483 94
180 465 8
180 333 56
180 998 57
181 322 78
182 605 35
182 449 36
183 1000 95
183 754 72
184 260 81
184 570 94
184 500 85
185 553 55
186 238 29
188 291 41
189 865 42
189 682 52
189 712 81
190 318 47
191 574 3
192 631 47
192 418 81
193 617 93
193 935 63
194 971 44
194 473 99
195 587 94
195 813 9
195 986 13
195 240 74
196 701 88
196 557 19
196 536 54
196 964 28
197 529 74
198 958 44
199 336 83
200 936 32
200 706 74
201 359 74
202 924 67
202 424 40
202 522 49
202 321 12
202 818 39
204 776 16
205 269 23
206 275 61
207 244 27
207 802 25
208 568 29
208 435 17
209 929 40
210 323 51
211 413 38
212 236 7
212 505 70
213 837 99
213 397 29
213 505 54
214 983 58
214 784 93
214 728 88
214 930 84
214 413 82
215 711 80
216 481 71
217 496 98
218 261 42
218 895 52
218 475 9
219 265 30
219 688 69
220 385 9
221 890 48
222 584 9
223 410 98
224 379 45
225 329 16
225 838 95
225 965 75
226 891 24
226 582 9
228 450 66
228 755 6
228 245 47
229 531 41
230 992 15
230 237 52
230 336 83
231 586 2
232 479 79
234 754 68
234 265 11
235 545 57
235 497 37
236 889 62
236 342 78
238 717 74
238 919 65
238 678 92
239 630 100
239 457 2
239 519 95
240 496 64
240 994 28
240 769 86
241 844 50
242 425 16
242 482 12
243 887 84
243 910 32
243 424 47
244 382 92
244 371 30
245 647 87
246 799 60
247 495 55
247 275 51
247 604 18
248 851 5
249 444 31
250 467 48
250 679 46
251 272 88
252 670 22
252 567 32
253 801 95
253 830 18
253 342 6
254 808 33
255 438 5
255 850 11
255 801 54
256 656 96
257 543 35
257 747 7
257 658 46
257 597 75
257 764 73
258 279 10
259 945 57
260 611 94
260 373 75
261 721 6
263 318 72
264 985 65
264 770 23
265 364 94
265 334 26
266 524 20
267 383 59
267 508 37
267 340 40
268 618 38
268 966 59
268 292 4
269 564 89
269 424 61
270 285 19
270 304 40
271 574 19
272 447 39
273 326 78
274 897 4
274 974 17
275 661 83
275 847 85
275 912 14
276 956 78
276 883 25
277 886 41
277 556 41
277 616 11
280 647 91
281 757 89
281 850 48
281 480 66
282 516 27
282 855 83
283 616 32
284 328 2
284 531 76
286 951 85
286 632 16
287 652 65
287 599 82
288 756 98
288 868 30
289 678 33
290 534 75
290 590 71
291 474 52
291 498 80
292 964 30
292 546 26
293 490 8
293 959 31
295 366 91
296 946 8
297 733 35
298 644 19
298 467 62
299 678 11
299 929 100
300 822 50
300 701 76
301 340 24
302 469 19
302 366 32
303 709 93
304 502 84
304 775 51
305 596 84
305 684 62
305 437 9
305 852 34
306 501 41
306 671 76
307 722 69
308 882 28
309 814 89
309 612 13
310 634 51
310 993 55
311 433 2
312 581 73
314 481 70
316 404 61
317 601 58
317 322 91
317 952 54
317 662 11
319 464 23
320 402 94
320 550 82
321 669 93
321 823 7
322 730 67
322 599 1
324 546 20
325 904 82
325 738 16
325 518 18
327 566 59
328 369 29
328 929 56
328 790 91
328 390 33
331 700 22
331 572 13
331 794 63
332 452 55
332 716 40
333 826 22
333 648 87
336 779 16
337 547 47
338 917 13
339 809 55
340 385 24
341 644 23
341 980 68
341 880 43
343 899 93
344 720 22
345 436 1
346 557 12
347 616 75
348 655 80
348 588 84
349 771 16
349 720 68
350 885 70
350 602 41
350 482 19
351 870 77
351 437 56
352 726 68
352 715 96
352 384 26
352 790 93
353 969 55
353 655 66
354 376 53
354 594 72
356 670 61
357 702 12
357 717 59
358 867 59
358 870 74
359 581 13
359 422 65
361 996 6
362 594 24
362 978 87
362 955 99
363 708 100
363 818 2
364 365 75
365 617 3
365 884 20
367 833 67
367 629 34
368 379 84
369 610 7
370 803 63
370 799 32
371 650 45
371 716 12
371 949 30
371 423 3
372 686 79
372 405 23
373 523 17
373 420 96
373 809 86
374 489 19
375 884 47
376 978 26
377 479 27
377 916 68
378 853 89
379 458 76
380 884 99
380 697 21
383 759 11
384 997 8
385 963 45
385 666 100
386 906 65
387 470 3
387 976 47
388 674 71
389 453 46
389 813 75
390 492 90
390 814 38
391 909 51
392 507 71
393 548 86
393 688 59
394 673 87
394 870 85
395 672 25
396 941 66
396 604 33
398 533 69
399 899 70
400 683 85
400 535 88
401 436 66
402 671 59
403 566 58
404 667 64
404 406 98
405 869 89
405 517 92
406 952 39
407 659 25
408 659 73
408 487 74
409 478 14
409 954 44
411 539 55
411 982 35
411 550 59
411 962 49
412 941 32
413 923 14
415 637 28
416 917 38
416 512 80
417 439 6
417 883 97
418 786 54
419 651 62
421 948 18
421 518 39
421 865 35
422 599 50
425 617 25
426 614 21
426 794 74
426 817 63
427 673 94
428 718 69
429 753 14
429 632 96
430 970 13
430 935 14
431 839 53
431 564 6
432 894 48
432 816 39
433 746 51
434 520 75
435 777 42
436 936 99
437 639 6
438 903 38
439 849 37
439 988 38
440 843 29
440 827 66
441 445 24
443 869 72
443 699 99
444 755 46
445 657 35
445 825 43
446 567 76
446 498 35
446 603 55
447 698 37
448 977 55
449 741 52
451 843 83
452 774 100
