1000 3000
1 5 62
1 650 20
1 704 27
1 243 43
1 674 53
1 722 4
2 449 92
2 357 66
2 453 79
2 622 87
3 774 15
3 176 29
3 738 32
3 900 38
3 171 39
3 653 18
4 646 91
4 787 8
4 525 18
4 352 44
4 826 1
4 124 34
4 882 59
4 354 49
5 309 72
5 288 52
5 261 98
5 75 61
5 438 44
5 656 81
5 61 42
5 601 90
5 13 17
6 909 70
6 19 55
6 994 77
6 162 100
6 434 37
6 872 80
6 82 91
6 344 3
7 297 52
7 854 5
7 187 10
7 320 55
7 831 37
8 890 8
8 120 4
8 658 34
8 255 53
8 891 20
8 781 88
9 823 90
9 932 79
9 351 99
9 205 11
9 861 28
10 278 85
10 395 58
10 476 56
10 933 55
10 418 50
10 578 12
10 238 74
11 18 33
11 877 49
11 835 1
11 678 43
11 466 75
11 930 16
12 254 18
12 760 13
12 162 30
13 438 69
13 265 49
13 705 5
13 720 75
13 909 18
13 410 86
14 170 100
14 317 4
14 775 57
14 439 5
14 281 12
14 224 46
14 880 10
15 720 4
15 350 51
15 242 8
15 55 5
15 610 32
15 888 67
15 515 38
15 885 72
16 780 29
16 274 6
16 738 45
16 552 23
16 515 92
16 110 11
16 551 35
16 748 29
16 213 67
16 495 67
17 234 20
17 453 98
17 315 67
17 285 32
17 823 66
17 220 89
17 363 10
17 431 35
18 880 79
18 415 72
18 48 27
18 844 38
18 87 25
18 378 18
19 400 56
19 401 82
19 959 7
19 105 25
19 926 66
20 932 28
20 802 17
20 707 95
20 526 57
20 75 74
20 993 19
20 921 10
20 373 62
20 401 24
21 352 80
21 136 83
21 816 12
21 681 69
21 492 96
21 551 62
21 734 79
21 510 23
22 302 38
22 714 55
22 971 22
22 371 28
22 683 75
22 317 70
23 634 32
23 975 98
23 743 73
23 308 36
23 125 16
23 873 66
23 514 24
23 653 23
23 654 86
23 570 22
24 472 96
24 576 31
24 97 44
24 896 50
24 310 18
24 66 73
25 924 93
25 727 45
25 319 26
25 467 19
25 28 77
25 812 39
25 818 13
25 879 87
25 559 45
25 834 60
26 35 14
26 829 61
27 213 30
27 938 8
27 773 45
27 236 52
27 942 36
27 625 46
27 470 11
27 922 30
27 966 93
28 976 52
28 626 71
28 810 79
28 188 71
28 533 93
28 508 97
28 389 94
28 762 75
29 995 73
29 690 47
29 572 32
29 984 50
30 104 29
30 70 89
30 124 20
31 654 33
31 87 5
31 745 76
31 126 76
32 918 99
32 610 49
32 78 70
32 401 94
33 747 87
33 528 66
33 756 60
33 356 44
33 656 66
33 187 36
33 65 69
33 357 52
33 916 86
34 616 27
34 952 34
34 106 65
34 112 73
34 965 44
35 552 40
35 857 50
35 430 25
35 174 9
35 498 45
36 596 8
36 527 100
36 166 59
36 846 54
36 301 66
36 597 20
37 930 61
37 677 32
37 401 4
37 89 37
37 235 32
37 935 76
37 888 15
37 231 48
38 339 3
38 646 13
38 224 25
38 319 46
38 770 71
38 131 17
38 255 56
38 928 54
38 692 55
38 150 70
39 94 19
39 540 25
39 65 42
40 44 13
40 374 86
40 354 91
40 465 31
41 313 39
41 49 40
41 238 89
41 866 18
41 404 8
41 504 39
42 217 4
42 387 73
42 223 46
43 375 60
43 603 2
43 262 78
43 903 27
43 184 93
43 443 11
43 488 30
44 872 57
44 533 42
44 155 64
44 560 17
44 331 8
45 346 94
45 211 47
45 604 72
45 108 90
45 597 78
45 781 31
45 591 43
45 175 34
45 555 50
46 61 70
46 183 25
46 637 44
46 533 97
46 817 93
47 544 86
47 842 93
47 501 92
47 248 57
47 332 23
47 946 75
48 534 29
48 608 35
48 723 67
48 912 49
49 54 57
50 719 98
50 203 34
50 916 41
50 133 33
50 728 69
51 432 87
51 439 97
51 453 48
51 308 37
51 611 29
52 715 22
52 885 77
52 440 48
52 411 29
52 504 4
52 421 15
53 321 5
53 974 49
53 929 31
54 831 58
54 953 45
54 634 4
54 683 45
54 563 22
54 158 6
55 944 78
55 564 29
55 196 31
55 614 53
55 295 59
56 113 34
56 401 100
56 859 7
56 472 23
56 386 57
56 839 33
56 135 56
57 89 12
57 749 48
57 642 64
57 969 45
57 944 89
57 972 26
57 455 79
57 401 1
57 376 14
58 506 41
58 228 31
58 81 92
58 673 95
58 636 99
58 838 48
58 421 65
59 392 99
59 636 15
59 996 76
59 494 61
59 394 69
59 276 82
59 289 77
59 369 61
59 671 81
60 591 9
60 350 69
60 208 13
60 583 37
60 986 27
60 933 25
60 465 88
61 438 99
61 401 13
61 541 35
61 889 76
61 168 22
61 432 57
61 598 42
61 396 93
62 749 56
62 655 34
62 483 42
62 375 11
62 816 51
62 210 96
63 333 99
63 513 82
63 650 92
63 75 91
63 981 2
64 394 82
64 678 48
64 661 77
64 84 37
64 964 81
65 396 76
65 281 84
66 136 39
66 495 43
66 948 59
66 714 62
67 92 59
67 87 58
68 101 30
68 165 49
68 406 58
68 121 1
68 97 18
69 816 4
69 195 87
69 553 8
69 255 48
69 522 6
69 362 41
70 797 62
70 916 38
70 265 38
70 277 3
70 579 98
71 601 71
71 994 88
71 556 56
71 142 75
71 480 33
71 240 93
71 320 88
72 721 55
72 588 62
72 519 49
72 854 41
72 973 90
72 476 77
72 435 21
73 618 86
73 87 65
73 525 62
73 492 63
73 671 94
73 917 90
74 290 19
74 354 95
74 684 90
74 808 22
75 341 90
75 821 96
75 139 60
75 328 71
76 201 77
76 343 75
76 236 80
76 945 79
76 274 88
76 378 11
76 611 27
76 878 30
76 324 80
77 837 96
77 361 81
77 159 26
77 429 100
77 713 94
77 144 100
77 90 77
77 424 87
78 917 61
78 936 86
78 150 70
78 558 90
78 946 54
79 117 24
79 87 26
79 520 66
79 528 12
79 322 37
80 773 98
80 870 11
80 943 87
80 770 96
80 278 40
80 140 8
81 88 69
81 282 26
81 590 49
82 432 45
82 771 84
82 713 7
82 85 13
82 285 1
83 399 28
83 688 84
83 229 71
83 778 82
83 153 83
83 275 89
83 954 10
83 277 97
84 348 87
84 812 97
84 783 43
84 851 48
84 693 40
84 567 77
84 109 70
85 98 83
85 676 10
85 228 72
85 205 77
85 216 8
85 996 75
85 730 34
86 184 37
86 946 68
86 483 40
86 745 17
86 985 31
86 470 48
86 861 46
87 743 100
87 625 58
87 783 37
88 728 82
88 307 18
88 462 69
88 765 61
89 167 25
89 554 94
89 573 22
89 964 72
90 748 52
90 861 7
90 164 57
91 883 20
91 820 61
91 413 17
92 363 42
92 884 39
92 547 74
93 156 4
93 516 35
93 533 21
93 440 93
93 192 7
93 809 5
93 881 14
94 515 48
94 400 89
94 866 92
94 337 74
94 167 2
94 277 64
94 662 4
95 979 7
95 883 75
95 139 13
95 559 99
95 523 5
96 256 28
96 726 41
96 751 43
96 989 31
96 422 13
97 807 47
97 990 8
97 167 76
97 546 3
97 183 66
97 841 73
98 111 64
98 607 44
99 796 49
99 245 53
99 215 1
99 752 36
99 372 88
99 698 81
100 695 26
100 651 54
100 367 56
100 882 91
101 954 17
101 112 20
101 515 80
101 733 25
102 259 3
102 150 11
102 432 90
102 903 89
102 690 77
103 125 12
103 142 83
103 512 85
103 969 59
104 142 58
104 497 61
104 508 29
104 165 17
104 285 39
104 307 26
105 508 91
105 708 48
105 109 37
105 206 60
106 246 92
106 663 63
106 381 15
106 901 8
106 127 18
106 994 67
106 140 12
106 455 66
107 746 10
107 841 8
107 456 63
107 173 23
107 806 29
108 525 36
108 320 76
108 628 83
108 161 76
109 793 49
109 752 87
109 669 86
109 838 90
110 383 40
110 854 70
110 906 49
110 122 59
112 858 46
112 468 10
112 201 97
112 659 24
112 796 42
112 746 51
112 118 12
112 428 28
112 514 16
112 903 86
113 144 52
113 641 74
113 799 70
113 168 51
113 342 81
113 674 86
113 290 89
114 857 20
114 337 16
114 858 95
114 235 45
115 990 26
115 358 1
115 815 21
115 257 40
116 383 88
116 495 20
116 463 57
116 286 68
116 791 72
116 196 69
116 267 57
117 486 34
117 321 1
117 829 97
118 573 52
118 860 28
118 780 91
118 221 89
118 139 86
118 514 57
118 843 2
118 140 96
118 654 89
118 917 90
119 231 10
119 766 81
119 909 76
119 514 87
120 693 92
120 564 94
120 216 12
120 441 22
120 353 32
120 863 76
120 637 78
120 413 92
121 814 73
121 771 40
121 275 50
121 372 24
122 477 66
122 463 20
122 996 15
123 577 92
123 503 45
123 440 65
123 675 14
123 141 70
124 155 23
124 753 39
124 205 7
124 411 64
124 718 23
124 520 94
125 738 72
125 133 51
125 720 82
125 727 9
125 823 65
126 868 65
126 677 52
126 999 84
126 516 37
126 533 15
126 414 29
126 530 91
127 398 28
127 238 88
127 314 49
127 163 60
127 216 79
127 157 35
127 437 93
127 721 24
128 855 51
128 828 3
128 737 15
128 393 11
128 835 91
128 993 95
128 218 13
128 859 20
128 355 66
129 212 22
129 282 46
129 421 44
129 874 56
129 154 81
129 976 30
130 291 27
130 185 27
130 145 27
130 615 32
130 654 47
131 385 50
131 873 72
131 359 23
132 952 6
132 609 82
132 804 68
132 212 14
133 209 64
133 230 36
133 745 59
133 961 75
133 151 89
133 819 64
133 439 17
134 541 34
134 193 37
134 436 94
134 615 73
134 351 43
134 424 7
134 904 96
135 175 35
135 379 24
135 309 92
135 949 55
135 467 95
135 637 8
136 229 88
136 485 82
136 288 14
136 610 92
137 682 32
137 226 99
137 630 37
137 715 6
138 572 58
138 756 13
138 766 13
138 393 93
138 699 13
139 655 42
139 696 13
139 233 58
139 659 46
139 154 26
139 872 48
139 606 73
140 798 44
140 807 41
140 413 84
140 436 38
141 611 68
141 639 85
141 949 65
142 562 75
142 935 46
142 161 28
142 402 4
142 503 96
142 965 42
143 462 53
143 571 92
143 911 4
143 573 75
143 603 53
143 756 33
143 639 69
143 794 28
143 551 58
143 457 50
144 660 68
144 812 99
144 898 78
144 765 95
145 299 89
145 421 22
145 481 51
145 384 10
145 387 83
145 923 58
146 312 46
146 869 49
146 288 24
146 883 73
146 801 25
146 164 94
147 196 63
147 490 71
147 896 1
147 978 25
147 162 2
147 738 68
147 627 61
147 234 75
148 662 100
148 205 98
148 972 98
148 451 55
148 600 41
148 416 94
148 635 6
148 470 51
148 982 51
148 459 72
149 334 92
149 530 100
149 426 65
149 380 32
150 459 59
150 480 15
150 357 8
150 354 22
151 363 63
151 775 68
151 784 53
152 681 98
152 343 45
152 474 48
153 698 27
153 395 36
153 675 33
153 243 42
154 691 90
154 608 67
154 511 93
154 552 45
154 369 69
155 692 27
155 586 13
155 305 83
155 335 51
156 576 47
156 879 87
156 433 64
157 486 26
157 628 60
157 840 5
157 180 93
157 497 25
157 487 21
158 565 6
158 775 59
158 307 8
158 848 34
158 642 61
158 195 7
158 393 89
159 734 51
159 489 42
159 234 1
159 197 99
159 473 46
160 680 77
160 858 36
160 248 80
161 617 5
161 620 77
161 707 43
161 580 11
161 640 70
161 362 7
162 994 99
162 403 33
162 891 31
162 847 13
163 779 28
163 568 39
163 540 58
163 603 83
163 222 69
163 474 77
163 628 95
163 987 14
163 997 15
164 663 41
164 357 49
164 479 93
164 891 31
164 868 82
164 710 89
165 470 53
165 527 29
165 489 96
166 373 89
166 243 23
166 884 7
166 328 46
166 213 37
166 278 64
166 798 17
166 555 49
166 874 41
166 687 40
167 701 92
167 772 35
167 168 59
167 294 42
167 928 47
167 338 27
168 789 11
168 430 15
168 297 25
168 422 16
168 815 17
169 622 13
169 378 71
169 779 39
169 322 20
169 329 60
170 598 18
170 233 76
170 724 1
170 191 56
170 805 26
170 922 24
170 974 28
171 511 78
171 441 69
171 431 21
171 203 29
171 951 44
171 329 63
171 343 43
171 243 94
171 257 60
172 558 34
172 852 39
172 890 52
172 555 72
172 875 24
172 546 26
173 941 44
173 850 40
173 355 43
173 827 1
173 181 34
173 511 68
174 452 24
174 857 48
174 743 5
174 632 4
174 693 88
174 888 78
174 853 80
174 759 57
174 861 37
175 228 7
175 676 14
175 324 59
175 218 82
175 997 75
176 683 82
176 714 51
176 885 51
176 510 15
176 761 99
176 830 9
176 539 8
176 618 93
177 701 57
177 860 99
177 407 15
177 556 65
178 889 1
178 425 30
178 695 62
178 672 22
178 775 59
178 493 19
179 809 14
179 530 6
179 738 44
180 711 93
180 296 86
180 372 3
180 985 70
180 249 50
180 403 61
180 497 68
181 825 60
181 197 49
181 640 74
181 722 30
181 550 34
181 183 10
181 913 63
181 390 14
182 741 55
182 455 28
182 743 50
182 267 47
182 884 19
182 965 9
182 627 92
182 417 73
183 303 26
183 637 29
183 964 5
183 367 54
183 757 47
184 492 41
184 410 67
184 642 75
184 963 79
184 307 10
184 421 26
184 247 90
184 557 31
184 525 48
185 311 42
185 567 40
185 984 15
185 408 54
185 824 68
186 964 30
186 624 96
186 739 40
186 511 2
186 644 46
187 877 87
187 923 90
187 910 72
187 366 23
187 249 21
188 608 32
188 640 56
188 964 95
188 604 8
189 465 41
189 322 42
189 430 37
189 659 78
190 629 91
190 866 77
190 222 16
190 476 64
190 722 89
190 662 60
190 227 55
190 372 26
191 403 80
191 936 25
191 820 68
191 957 13
191 700 74
191 756 30
192 665 6
192 919 84
192 568 13
192 679 71
192 454 48
192 592 65
193 839 56
193 621 77
193 881 90
193 492 80
193 281 86
193 333 5
194 252 45
194 590 47
194 706 85
194 878 77
194 923 32
194 504 44
195 704 3
195 636 10
195 823 28
195 841 57
195 358 32
195 417 20
195 501 10
195 378 20
196 595 90
196 936 53
196 870 51
197 675 83
197 249 44
197 470 71
197 458 44
197 515 51
197 826 67
197 508 84
198 344 49
198 223 63
198 208 81
198 793 15
198 849 38
198 885 47
199 429 26
199 441 69
199 979 99
200 626 24
200 230 23
200 456 26
201 318 26
201 327 40
201 540 80
201 831 35
201 584 19
201 558 17
202 661 80
202 809 4
202 548 46
202 380 32
202 241 94
203 933 32
203 290 60
203 847 20
203 364 20
203 349 60
204 980 99
204 598 25
205 978 72
205 225 47
205 501 89
205 557 89
206 878 76
206 964 27
206 297 57
206 253 79
206 552 13
206 676 78
207 406 92
207 838 50
208 390 14
208 920 60
208 406 13
208 395 70
208 906 64
208 494 80
208 917 44
209 893 49
209 624 73
209 810 3
209 818 50
210 799 43
210 925 37
210 601 15
210 266 90
210 256 8
211 444 18
211 335 44
211 273 77
211 965 42
211 834 58
211 791 17
211 407 28
212 255 76
212 592 33
212 531 16
212 799 61
212 379 5
212 727 87
212 319 13
212 283 82
213 752 82
213 874 55
213 984 9
213 799 12
214 942 100
214 276 77
214 317 88
214 311 30
214 915 23
214 686 16
214 528 46
214 799 82
214 647 22
215 946 20
215 428 100
215 737 94
215 640 54
216 859 72
216 992 13
216 684 51
216 736 45
217 690 89
217 396 91
217 790 77
217 676 22
217 721 50
217 238 15
217 642 82
217 817 8
218 534 20
218 798 90
218 840 12
218 377 14
219 254 46
219 585 8
219 436 89
219 241 27
219 305 5
219 485 42
219 739 52
220 905 62
220 914 6
220 253 22
220 321 10
220 273 49
221 895 4
221 237 25
221 483 4
221 579 14
221 303 97
222 772 65
222 994 91
222 785 64
222 400 81
222 701 11
223 569 6
223 346 81
223 689 26
224 618 68
224 477 33
224 475 71
224 322 99
224 294 45
224 878 3
224 644 12
225 873 29
225 297 62
226 748 85
226 536 94
226 553 32
227 261 90
227 304 91
227 759 49
227 379 92
228 238 42
228 593 98
228 943 27
